timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/28/2021,23.52,23.85,19.84,19.85,19.85,2431287,0,1
7/27/2021,23.94,24.3064,22.65,23.46,23.46,367701,0,1
7/26/2021,23.3547,24.33,22.7,23.88,23.88,853733,0,1
7/23/2021,25.69,25.69,23.2301,24.38,24.38,1112801,0,1
7/22/2021,27.32,27.84,25.61,25.83,25.83,912463,0,1
7/21/2021,29.1,30.891,26.91,27.18,27.18,1671778,0,1
7/20/2021,25.8,30.99,25.8,28.93,28.93,5106284,0,1
7/19/2021,29.28,30.4199,25.01,25.76,25.76,2398020,0,1
7/16/2021,27.17,35.34,26.1,30.55,30.55,19131214,0,1
7/15/2021,29.4,31.33,25.2,26.2,26.2,3214115,0,1
7/14/2021,32.8,35.73,28.71,28.91,28.91,3494854,0,1
7/13/2021,36.76,42.49,31.06,31.74,31.74,3296334,0,1
7/12/2021,46.31,46.8102,35.84,37.99,37.99,4806441,0,1
7/9/2021,47.6456,59.2799,44.23,46.69,46.69,15159734,0,1
7/8/2021,53.66,58.8,43.63,45.8,45.8,15087357,0,1
7/7/2021,28.68,79.07,28.19,67.57,67.57,75083635,0,1
7/6/2021,19.94,29.69,19.2081,27.2,27.2,8737809,0,1
7/2/2021,17.08,23.45,16.75,19.2,19.2,4201455,0,1
7/1/2021,16.99,18.94,15.65,17.46,17.46,3196544,0,1
6/30/2021,10.85,19.68,10.75,19.38,19.38,11895341,0,1
6/29/2021,10.23,10.95,10.18,10.87,10.87,596761,0,1
6/28/2021,10.21,10.35,10.09,10.24,10.24,89108,0,1
6/25/2021,10.26,10.38,10.06,10.38,10.38,169206,0,1
6/24/2021,10.435,10.44,10.14,10.23,10.23,109800,0,1
6/23/2021,10.49,10.51,10.13,10.41,10.41,196723,0,1
6/22/2021,10.85,10.85,10.13,10.61,10.61,239159,0,1
6/21/2021,10.52,10.96,10.21,10.88,10.88,417048,0,1
6/18/2021,10.19,10.3,9.98,10.26,10.26,111228,0,1
6/17/2021,10.24,10.47,10.05,10.23,10.23,78309,0,1
6/16/2021,10.35,10.35,10.04,10.3,10.3,130718,0,1
6/15/2021,10.43,10.4761,10.11,10.25,10.25,68395,0,1
6/14/2021,10.5,10.6982,10.3,10.44,10.44,142727,0,1
6/11/2021,10.77,10.95,10.27,10.36,10.36,146385,0,1
6/10/2021,10.45,11.2,10.38,10.9,10.9,332048,0,1
6/9/2021,10.61,10.6759,10.3,10.36,10.36,142536,0,1
6/8/2021,10.57,10.88,10.37,10.4,10.4,129910,0,1
6/7/2021,10.45,10.7499,10.145,10.72,10.72,255587,0,1
6/4/2021,9.85,10.65,9.79,10.43,10.43,265164,0,1
6/3/2021,10.0844,10.3899,9.62,9.78,9.78,197054,0,1
6/2/2021,10.44,10.44,9.9015,10.3,10.3,221098,0,1
6/1/2021,10.48,10.5,9.7,10.21,10.21,294987,0,1
5/28/2021,10.63,10.68,10.01,10.05,10.05,180794,0,1
5/27/2021,9.86,10.74,9.7,10.73,10.73,480522,0,1
5/26/2021,10.55,10.74,9.57,9.75,9.75,605558,0,1
5/25/2021,12.69,12.83,10.37,10.63,10.63,568017,0,1
5/24/2021,13.54,13.58,11.2,12.47,12.47,862570,0,1
5/21/2021,13.2468,14.4799,12.8,13.54,13.54,1127360,0,1
5/20/2021,13.6,14.9,11.56,13.24,13.24,3669386,0,1
5/19/2021,7.15,10.44,7.114,9.22,9.22,13781280,0,1
5/18/2021,7,7.5,6.99,7.4,7.4,252628,0,1
5/17/2021,7.04,7.2,6.66,6.95,6.95,114732,0,1
5/14/2021,7.54,8.21,7.02,7.09,7.09,546346,0,1
5/13/2021,7.27,8.7,6.08,7.15,7.15,4269641,0,1
5/12/2021,9.65,10.1,6.0101,6.04,6.04,2460886,0,1
5/11/2021,10.13,10.24,9.65,9.73,9.73,413084,0,1
5/10/2021,10.92,11.1399,10.25,10.36,10.36,408323,0,1
