timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/26/2021,9.93,9.94,9.93,9.94,9.94,77635,0,1
7/23/2021,9.92,9.94,9.92,9.93,9.93,64035,0,1
7/22/2021,9.95,9.95,9.92,9.92,9.92,73136,0,1
7/21/2021,9.91,9.94,9.91,9.92,9.92,32569,0,1
7/20/2021,9.91,9.9291,9.9,9.92,9.92,51576,0,1
7/19/2021,9.9,9.92,9.9,9.92,9.92,106331,0,1
7/16/2021,9.94,9.94,9.9,9.9,9.9,253051,0,1
7/15/2021,9.921,9.94,9.92,9.93,9.93,168898,0,1
7/14/2021,9.94,9.95,9.92,9.94,9.94,62940,0,1
7/13/2021,9.9488,9.95,9.93,9.94,9.94,58569,0,1
7/12/2021,9.95,9.9599,9.92,9.95,9.95,242192,0,1
7/9/2021,9.94,9.95,9.93,9.94,9.94,11260,0,1
7/8/2021,9.92,9.94,9.92,9.92,9.92,23586,0,1
7/7/2021,9.93,9.95,9.92,9.92,9.92,46673,0,1
7/6/2021,9.93,9.96,9.93,9.93,9.93,131151,0,1
7/2/2021,9.94,9.98,9.93,9.95,9.95,103641,0,1
7/1/2021,9.93,9.9593,9.93,9.94,9.94,358282,0,1
6/30/2021,9.93,9.97,9.93,9.95,9.95,497050,0,1
6/29/2021,9.96,9.96,9.94,9.95,9.95,34858,0,1
6/28/2021,9.93,9.96,9.93,9.94,9.94,38309,0,1
6/25/2021,9.95,9.96,9.93,9.94,9.94,80699,0,1
6/24/2021,9.93,9.95,9.93,9.95,9.95,82819,0,1
6/23/2021,9.94,9.95,9.93,9.94,9.94,90004,0,1
6/22/2021,9.92,9.95,9.91,9.94,9.94,62889,0,1
6/21/2021,9.95,9.95,9.92,9.93,9.93,82048,0,1
6/18/2021,9.95,10,9.92,9.99,9.99,41885,0,1
6/17/2021,9.93,9.99,9.9293,9.96,9.96,205172,0,1
6/16/2021,9.92,10,9.92,9.95,9.95,74448,0,1
6/15/2021,9.97,9.98,9.92,9.93,9.93,768645,0,1
6/14/2021,10.01,10.0703,9.92,9.98,9.98,181560,0,1
6/11/2021,10,10.02,9.98,10.01,10.01,88638,0,1
6/10/2021,9.985,10,9.96,10,10,90594,0,1
6/9/2021,9.98,10.02,9.94,9.98,9.98,77092,0,1
6/8/2021,9.9,9.96,9.9,9.94,9.94,86862,0,1
6/7/2021,9.87,9.95,9.87,9.9,9.9,113854,0,1
6/4/2021,9.93,9.95,9.92,9.93,9.93,87051,0,1
6/3/2021,9.91,9.97,9.91,9.93,9.93,80957,0,1
6/2/2021,9.95,9.96,9.89,9.91,9.91,133754,0,1
6/1/2021,9.93,9.96,9.92,9.94,9.94,144946,0,1
5/28/2021,9.9,9.97,9.89,9.93,9.93,44031,0,1
5/27/2021,9.91,9.94,9.9,9.92,9.92,36315,0,1
