timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
8/16/2021,3.05,3.06,2.74,2.93,2.93,989105,0,1
8/13/2021,3.18,3.187,3.03,3.06,3.06,1028059,0,1
8/12/2021,3.34,3.3582,3.16,3.23,3.23,998450,0,1
8/11/2021,3.39,3.43,3.26,3.32,3.32,1002049,0,1
8/10/2021,3.48,3.5093,3.37,3.39,3.39,1148171,0,1
8/9/2021,3.3804,3.66,3.38,3.45,3.45,2186344,0,1
8/6/2021,3.29,3.43,3.23,3.38,3.38,1777418,0,1
8/5/2021,3.24,3.3601,3.13,3.29,3.29,1112845,0,1
8/4/2021,3.36,3.36,3.2,3.27,3.27,1197715,0,1
8/3/2021,3.4,3.45,3.23,3.34,3.34,1239962,0,1
8/2/2021,3.18,3.44,3.18,3.34,3.34,1831066,0,1
7/30/2021,3.37,3.394,3.2,3.2,3.2,1577583,0,1
7/29/2021,3.33,3.47,3.25,3.42,3.42,946334,0,1
7/28/2021,3.19,3.4,3.19,3.35,3.35,1138606,0,1
7/27/2021,3.218,3.2464,3.06,3.17,3.17,1147251,0,1
7/26/2021,3.14,3.39,3.14,3.26,3.26,1627496,0,1
7/23/2021,3.4,3.45,3.12,3.16,3.16,2054301,0,1
7/22/2021,3.5,3.5698,3.38,3.43,3.43,1091872,0,1
7/21/2021,3.45,3.58,3.34,3.53,3.53,1896878,0,1
7/20/2021,3.34,3.3971,3.1612,3.38,3.38,2010159,0,1
7/19/2021,3.2,3.45,3.13,3.42,3.42,1617500,0,1
7/16/2021,3.49,3.59,3.31,3.37,3.37,1894932,0,1
7/15/2021,3.68,3.72,3.36,3.46,3.46,4334312,0,1
7/14/2021,3.87,4.17,3.62,3.67,3.67,14952827,0,1
7/13/2021,3.49,3.8,3.36,3.75,3.75,4491969,0,1
7/12/2021,3.72,3.8,3.455,3.49,3.49,2631790,0,1
7/9/2021,3.85,3.89,3.61,3.76,3.76,4362776,0,1
7/8/2021,3.17,3.56,3.06,3.43,3.43,4113927,0,1
7/7/2021,3.75,3.78,3.3901,3.42,3.42,4910182,0,1
7/6/2021,4.01,4.02,3.81,3.87,3.87,2665388,0,1
7/2/2021,4.3,4.3,3.97,4.09,4.09,3094891,0,1
7/1/2021,4.39,4.53,4.18,4.2,4.2,6044039,0,1
6/30/2021,4.21,4.38,4.12,4.33,4.33,6099758,0,1
6/29/2021,4.22,4.25,4.07,4.1,4.1,2733470,0,1
6/28/2021,4.3,4.32,4.1,4.19,4.19,4042542,0,1
6/25/2021,4.27,4.34,4.15,4.24,4.24,3213775,0,1
6/24/2021,4.1,4.39,4.05,4.27,4.27,6551220,0,1
6/23/2021,4.14,4.1499,3.95,4.05,4.05,3328354,0,1
6/22/2021,4.17,4.29,4.03,4.13,4.13,6161249,0,1
6/21/2021,3.91,4.33,3.72,4.26,4.26,13754460,0,1
6/18/2021,4.11,4.2,3.9,3.92,3.92,7641886,0,1
6/17/2021,4.35,4.49,4.06,4.28,4.28,11661629,0,1
6/16/2021,4.45,4.69,4.1,4.17,4.17,11382619,0,1
6/15/2021,4.91,4.91,4.33,4.52,4.52,11430987,0,1
6/14/2021,5.01,5.3,4.82,5.01,5.01,26781147,0,1
6/11/2021,15.7675,17.5,4.62,6.24,6.24,122416347,0,1
6/10/2021,13.15,14.1,12.45,12.74,12.74,612688,0,1
6/9/2021,13.9,13.98,13.03,13.03,13.03,432643,0,1
6/8/2021,12.56,13.8,12.56,13.63,13.63,471775,0,1
6/7/2021,12.62,12.95,12.42,12.62,12.62,384132,0,1
6/4/2021,13.73,14,12.1,12.25,12.25,623457,0,1
6/3/2021,12.05,13.7899,12.0001,13.68,13.68,746036,0,1
6/2/2021,11.24,12.22,11.18,11.92,11.92,585100,0,1
6/1/2021,12.21,12.3,10.93,11.18,11.18,709785,0,1
5/28/2021,12.31,12.31,11.6,12.09,12.09,548302,0,1
5/27/2021,12.21,12.47,11.6,12.25,12.25,570203,0,1
