timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
9/29/2021,2739.6,2743.02,2677.3,2687.07,2687.07,1542435,0,1
9/28/2021,2773.1,2781.93,2707.2,2716.6,2716.6,2288610,0,1
9/27/2021,2816.0853,2838.7699,2801.35,2821.44,2821.44,1094098,0,1
9/24/2021,2810.77,2846.605,2804.82,2844.3,2844.3,1149195,0,1
9/23/2021,2819.75,2833.93,2808.03,2824.32,2824.32,1047550,0,1
9/22/2021,2786.08,2817.74,2771.03,2805.67,2805.67,1252778,0,1
9/21/2021,2794.99,2800.23,2765.56,2780.66,2780.66,1266595,0,1
9/20/2021,2763.23,2780,2726.435,2774.39,2774.39,2325902,0,1
9/17/2021,2860.61,2869,2809.395,2816,2816,2669223,0,1
9/16/2021,2879.01,2886,2848.03,2872.2,2872.2,1309771,0,1
9/15/2021,2855.43,2889.01,2826.95,2888.59,2888.59,1370379,0,1
9/14/2021,2859.905,2867.26,2835,2850.89,2850.89,983693,0,1
9/13/2021,2838.99,2859,2825,2846.65,2846.65,1104692,0,1
9/10/2021,2884.25,2894.37,2814.755,2817.52,2817.52,1841967,0,1
9/9/2021,2876.81,2886.21,2863.55,2870.82,2870.82,765855,0,1
9/8/2021,2882,2888,2860,2873.82,2873.82,917511,0,1
9/7/2021,2876.69,2891.3,2872.38,2885.61,2885.61,1006595,0,1
9/3/2021,2861.61,2883.1,2848.01,2874.79,2874.79,992718,0,1
9/2/2021,2904.32,2910.385,2863.695,2865.74,2865.74,1617907,0,1
9/1/2021,2900,2925.075,2897.67,2904.31,2904.31,1096805,0,1
8/31/2021,2902.94,2903.425,2885.62,2893.95,2893.95,1122438,0,1
8/30/2021,2888,2919.41,2883.26,2891.81,2891.81,1221710,0,1
8/27/2021,2833.05,2890.25,2829.94,2880.08,2880.08,1439010,0,1
8/26/2021,2835,2848.35,2827.14,2828.81,2828.81,1030466,0,1
8/25/2021,2832.5,2843.7897,2827.52,2841.58,2841.58,792574,0,1
8/24/2021,2812.23,2841.6,2806.77,2825.23,2825.23,963361,0,1
8/23/2021,2759.39,2817.49,2752.15,2800.83,2800.83,1422670,0,1
8/20/2021,2720,2751.08,2705,2748.59,2748.59,1559658,0,1
8/19/2021,2688.71,2727.05,2685,2713.6,2713.6,1089127,0,1
8/18/2021,2730,2742.085,2706.43,2708.98,2708.98,962947,0,1
8/17/2021,2755,2765.31,2721.64,2733.23,2733.23,1085760,0,1
8/16/2021,2750.4979,2767.25,2705.975,2766.19,2766.19,1119918,0,1
8/13/2021,2745,2757.13,2740.66,2754.55,2754.55,757647,0,1
8/12/2021,2719.51,2746,2708.51,2743.88,2743.88,825943,0,1
8/11/2021,2743.63,2753.645,2725.43,2725.58,2725.58,767600,0,1
