timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
6/25/2021,9.9817,10,9.91,9.93,9.93,1665816,0,1
6/24/2021,9.92,9.9906,9.91,9.99,9.99,5563245,0,1
6/23/2021,9.91,9.925,9.89,9.91,9.91,761247,0,1
6/22/2021,9.91,9.92,9.89,9.91,9.91,773997,0,1
6/21/2021,9.92,9.93,9.89,9.91,9.91,990450,0,1
6/18/2021,9.91,9.91,9.88,9.9,9.9,805073,0,1
6/17/2021,9.915,9.93,9.88,9.91,9.91,796644,0,1
6/16/2021,9.92,9.9399,9.9091,9.92,9.92,1028726,0,1
6/15/2021,9.92,9.95,9.91,9.93,9.93,1685595,0,1
6/14/2021,10.04,10.04,9.9,9.93,9.93,3207429,0,1
6/11/2021,10,10.035,9.965,10.01,10.01,2838530,0,1
6/10/2021,9.95,10.055,9.93,10,10,3732778,0,1
6/9/2021,9.95,9.95,9.89,9.9,9.9,3760596,0,1
6/8/2021,9.89,9.96,9.87,9.9,9.9,3059750,0,1
6/7/2021,9.86,9.9,9.86,9.89,9.89,1802294,0,1
6/4/2021,9.86,9.88,9.85,9.87,9.87,2787380,0,1
6/3/2021,9.86,9.87,9.85,9.87,9.87,1033263,0,1
6/2/2021,9.87,9.88,9.85,9.87,9.87,1101756,0,1
6/1/2021,9.87,9.88,9.86,9.87,9.87,1188207,0,1
5/28/2021,9.86,9.88,9.855,9.87,9.87,1343033,0,1
5/27/2021,9.89,9.89,9.86,9.88,9.88,757434,0,1
