timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
6/28/2021,6.2,6.22,6.08,6.15,6.15,537220,0,1
6/25/2021,6.3,6.3,6.16,6.16,6.16,312425,0,1
6/24/2021,6.31,6.3499,6.19,6.27,6.27,419667,0,1
6/23/2021,6.41,6.4483,6.11,6.29,6.29,879014,0,1
6/22/2021,6.5,6.61,6.31,6.34,6.34,254725,0,1
6/21/2021,6.7,6.78,6.33,6.52,6.52,456632,0,1
6/18/2021,6.85,6.9699,6.7,6.78,6.78,277950,0,1
6/17/2021,6.5904,6.85,6.5904,6.8,6.8,246801,0,1
6/16/2021,6.7,6.73,6.57,6.68,6.68,219822,0,1
6/15/2021,6.7896,6.7896,6.51,6.62,6.62,349936,0,1
6/14/2021,6.63,7.09,6.63,6.8,6.8,645070,0,1
6/11/2021,6.9,6.94,6.58,6.65,6.65,620301,0,1
6/10/2021,7.17,7.29,6.6,6.74,6.74,1161658,0,1
6/9/2021,6.4266,7.95,6.3601,7.4,7.4,2664011,0,1
6/8/2021,6.34,6.48,6.22,6.38,6.38,429083,0,1
6/7/2021,6.5,6.66,6.11,6.33,6.33,521093,0,1
6/4/2021,6.37,6.52,6.36,6.48,6.48,132402,0,1
6/3/2021,6.45,6.58,6.26,6.36,6.36,203490,0,1
6/2/2021,6.25,6.59,6.1854,6.53,6.53,455671,0,1
6/1/2021,6.26,6.3304,6.15,6.2,6.2,237006,0,1
5/28/2021,6.2143,6.4,6.19,6.19,6.19,215554,0,1
5/27/2021,6.5,6.54,6.16,6.16,6.16,400954,0,1
