timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/23/2021,147.55,148.7177,146.92,148.56,148.3366931,71447416,0,1
7/22/2021,145.935,148.195,145.81,146.8,146.5793386,77338156,0,1
7/21/2021,145.53,146.13,144.63,145.4,145.181443,74993460,0,1
7/20/2021,143.46,147.0997,142.96,146.15,145.9303157,96350036,0,1
7/19/2021,143.75,144.07,141.67,142.45,142.2358773,121434571,0,1
7/16/2021,148.46,149.76,145.88,146.39,146.1699549,93251426,0,1
7/15/2021,149.24,150,147.09,148.48,148.2568133,106820297,0,1
7/14/2021,148.1,149.57,147.68,149.15,148.9258062,127050785,0,1
7/13/2021,144.03,147.46,143.63,145.64,145.4210823,100827099,0,1
7/12/2021,146.21,146.32,144,144.5,144.2827958,76299719,0,1
7/9/2021,142.75,145.65,142.6522,145.11,144.8918789,99890800,0,1
7/8/2021,141.58,144.06,140.665,143.24,143.0246898,105575458,0,1
7/7/2021,143.535,144.89,142.66,144.57,144.3526906,104911589,0,1
7/6/2021,140.07,143.15,140.07,142.02,141.8065236,108181793,0,1
7/2/2021,137.9,140,137.745,139.96,139.7496201,78945572,0,1
7/1/2021,136.6,137.33,135.76,137.27,137.0636636,52485781,0,1
6/30/2021,136.17,137.41,135.87,136.96,136.7541295,63261393,0,1
6/29/2021,134.8,136.49,134.35,136.33,136.1250765,64556081,0,1
6/28/2021,133.41,135.245,133.35,134.78,134.5774064,62111303,0,1
6/25/2021,133.46,133.89,132.81,133.11,132.9099166,70783746,0,1
6/24/2021,134.45,134.64,132.93,133.41,133.2094657,68710998,0,1
6/23/2021,133.77,134.32,133.23,133.7,133.4990298,60214200,0,1
6/22/2021,132.13,134.08,131.62,133.98,133.7786089,74783618,0,1
6/21/2021,130.3,132.41,129.21,132.3,132.1011342,79663316,0,1
6/18/2021,130.71,131.51,130.24,130.46,130.2639,108953309,0,1
6/17/2021,129.8,132.55,129.65,131.79,131.5919008,96721669,0,1
6/16/2021,130.37,130.89,128.461,130.15,129.9543659,91339351,0,1
6/15/2021,129.94,130.6,129.39,129.64,129.4451326,62746332,0,1
6/14/2021,127.82,130.54,127.07,130.48,130.2838699,96906490,0,1
6/11/2021,126.53,127.44,126.1,127.35,127.1585747,53522373,0,1
6/10/2021,127.02,128.19,125.94,126.11,125.9204386,71186421,0,1
6/9/2021,127.21,127.75,126.52,127.13,126.9389054,56877937,0,1
6/8/2021,126.6,128.46,126.2101,126.74,126.5494917,74403774,0,1
6/7/2021,126.17,126.32,124.8321,125.9,125.7107543,71057550,0,1
6/4/2021,124.07,126.16,123.85,125.89,125.7007693,75169343,0,1
6/3/2021,124.68,124.85,123.13,123.54,123.3543017,76229170,0,1
6/2/2021,124.28,125.24,124.05,125.06,124.8720169,59278862,0,1
6/1/2021,125.08,125.35,123.94,124.28,124.0931894,67637118,0,1
5/28/2021,125.57,125.8,124.55,124.61,124.4226934,71311109,0,1
5/27/2021,126.44,127.64,125.08,125.28,125.0916863,94625601,0,1
5/26/2021,126.955,127.39,126.42,126.85,126.6593263,56575920,0,1
5/25/2021,127.82,128.32,126.32,126.9,126.7092512,72009482,0,1
5/24/2021,126.01,127.94,125.94,127.1,126.9089505,63092945,0,1
5/21/2021,127.82,128,125.21,125.43,125.2414608,79295436,0,1
5/20/2021,125.23,127.72,125.1,127.31,127.1186349,76857123,0,1
5/19/2021,123.16,124.915,122.86,124.69,124.5025731,92611989,0,1
5/18/2021,126.56,126.99,124.78,124.85,124.6623326,63342929,0,1
5/17/2021,126.82,126.93,125.17,126.27,126.0801981,74244624,0,1
5/14/2021,126.25,127.89,125.85,127.45,127.2584244,81917951,0,1
5/13/2021,124.58,126.15,124.26,124.97,124.7821522,105861339,0,1
5/12/2021,123.4,124.64,122.25,122.77,122.5854591,112172282,0,1
5/11/2021,123.5,126.27,122.77,125.91,125.7207393,126142826,0,1
5/10/2021,129.41,129.54,126.81,126.85,126.6593263,88071229,0,1
