timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
8/4/2021,5.9,5.91,5.63,5.66,5.66,588510,0,1
8/3/2021,5.76,5.93,5.6,5.91,5.91,599261,0,1
8/2/2021,6.2,6.2,5.77,5.77,5.77,599501,0,1
7/30/2021,5.72,6.06,5.605,6.04,6.04,1121091,0,1
7/29/2021,5.62,5.93,5.51,5.79,5.79,1458899,0,1
7/28/2021,5.3,5.63,5.29,5.53,5.53,905183,0,1
7/27/2021,5.24,5.51,5.18,5.38,5.38,885197,0,1
7/26/2021,5.5,5.63,5.41,5.56,5.56,430496,0,1
7/23/2021,5.42,5.52,5.31,5.48,5.48,571592,0,1
7/22/2021,5.55,5.55,5.2801,5.4,5.4,1250197,0,1
7/21/2021,5.22,5.57,5.22,5.55,5.55,1077280,0,1
7/20/2021,4.98,5.29,4.9,5.2,5.2,1120059,0,1
7/19/2021,4.73,5.09,4.7,4.98,4.98,1539438,0,1
7/16/2021,5.52,5.55,5.01,5.05,5.05,2097347,0,1
7/15/2021,5.8,5.935,5.49,5.49,5.49,1505528,0,1
7/14/2021,6.19,6.215,5.87,5.87,5.87,1051495,0,1
7/13/2021,6.32,6.32,6.04,6.11,6.11,782521,0,1
7/12/2021,6.24,6.33,5.99,6.31,6.31,883932,0,1
7/9/2021,6.23,6.36,6.1,6.29,6.29,1007835,0,1
7/8/2021,6.0274,6.21,5.725,6.14,6.14,954135,0,1
7/7/2021,6.3284,6.398,5.895,6.16,6.16,913148,0,1
7/6/2021,6.3,6.31,6.12,6.26,6.26,891872,0,1
7/2/2021,6.05,6.26,5.96,6.25,6.25,567346,0,1
7/1/2021,6.11,6.12,5.86,6.08,6.08,748642,0,1
6/30/2021,6,6.17,5.87,6.12,6.12,593895,0,1
6/29/2021,5.9,6.245,5.87,6.08,6.08,985653,0,1
6/28/2021,6.2,6.2404,5.79,5.87,5.87,1325357,0,1
6/25/2021,6.27,6.435,6.16,6.16,6.16,1358619,0,1
6/24/2021,6,6.27,5.91,6.24,6.24,1918519,0,1
6/23/2021,5.67,5.94,5.64,5.85,5.85,1235511,0,1
6/22/2021,5.27,5.67,5.16,5.62,5.62,1208843,0,1
6/21/2021,5.4,5.54,5.29,5.31,5.31,2399783,0,1
6/18/2021,5.2,5.59,5.18,5.36,5.36,2997697,0,1
6/17/2021,5.51,5.51,5.01,5.29,5.29,1513767,0,1
6/16/2021,5.48,5.645,5.33,5.55,5.55,900689,0,1
6/15/2021,5.57,5.57,5.19,5.53,5.53,1899764,0,1
6/14/2021,5.86,5.88,5.59,5.62,5.62,631921,0,1
6/11/2021,5.75,5.86,5.61,5.77,5.77,982207,0,1
6/10/2021,5.83,5.92,5.515,5.565,5.565,829309,0,1
6/9/2021,5.9035,6.01,5.75,5.82,5.82,1386509,0,1
6/8/2021,5.55,6,5.46,5.97,5.97,2250600,0,1
6/7/2021,5.53,5.58,5.275,5.55,5.55,2111332,0,1
6/4/2021,5.61,5.67,5.39,5.5,5.5,1239632,0,1
6/3/2021,5.39,5.535,5.2,5.52,5.52,1089372,0,1
6/2/2021,5.63,5.63,5.4,5.48,5.48,1381534,0,1
6/1/2021,5.29,5.59,5.2289,5.58,5.58,2471915,0,1
5/28/2021,4.81,5.175,4.67,5.16,5.16,2325105,0,1
5/27/2021,4.6,4.91,4.6,4.8,4.8,1857602,0,1
5/26/2021,4.42,4.59,4.4,4.57,4.57,1160393,0,1
5/25/2021,4.62,4.69,4.38,4.39,4.39,1647011,0,1
5/24/2021,4.64,4.665,4.51,4.65,4.65,844311,0,1
5/21/2021,4.7,4.79,4.54,4.56,4.56,807520,0,1
5/20/2021,4.58,4.63,4.26,4.62,4.62,1276289,0,1
5/19/2021,4.44,4.6384,4.315,4.62,4.62,1399201,0,1
5/18/2021,4.9565,5.18,4.63,4.63,4.63,4968372,0,1
5/17/2021,4.36,4.75,4.36,4.73,4.73,3193152,0,1
5/14/2021,4.22,4.45,4.2,4.36,4.36,1156080,0,1
5/13/2021,4.25,4.355,3.925,4.15,4.15,1251834,0,1
5/12/2021,4.18,4.335,4.03,4.23,4.23,953807,0,1
5/11/2021,3.92,4.43,3.66,4.25,4.25,2369959,0,1
