timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/20/2021,13.91,14,13.61,13.78,13.78,2288059,0,1
7/19/2021,13.48,13.87,13.05,13.86,13.86,2195079,0,1
7/16/2021,13.72,13.87,13.48,13.51,13.51,2932815,0,1
7/15/2021,13.49,13.61,13.2,13.51,13.51,3947994,0,1
7/14/2021,14.51,14.58,13.31,13.37,13.37,3025247,0,1
7/13/2021,14.86,14.93,14.22,14.29,14.29,2021149,0,1
7/12/2021,15.55,15.75,14.92,15,15,1510556,0,1
7/9/2021,15.38,15.86,15.12,15.55,15.55,1957775,0,1
7/8/2021,14.3,15.47,14.28,15.4,15.4,2640287,0,1
7/7/2021,14.99,15,14.33,14.65,14.65,2227337,0,1
7/6/2021,15.22,15.335,14.85,14.93,14.93,2276574,0,1
7/2/2021,15.6,15.66,15.01,15.2,15.2,2279025,0,1
7/1/2021,15.66,15.91,15.46,15.59,15.59,2158026,0,1
6/30/2021,16.02,16.3,15.525,15.67,15.67,3073747,0,1
6/29/2021,16.11,16.2,15.86,16.08,16.08,2396168,0,1
6/28/2021,16.64,16.8399,16.1,16.16,16.16,3658606,0,1
6/25/2021,17.56,17.56,16.62,16.65,16.65,2910899,0,1
6/24/2021,16.92,17.67,16.71,17.11,17.11,4362651,0,1
6/23/2021,16.36,17.04,16.23,16.57,16.57,4306146,0,1
6/22/2021,17.45,17.45,16.06,16.12,16.12,6680427,0,1
6/21/2021,18.25,18.28,17,17.59,17.59,4532058,0,1
6/18/2021,18.3,18.99,17.85,17.91,17.91,12059414,0,1
6/17/2021,21.45,21.64,19.85,20.87,20.87,5676848,0,1
6/16/2021,22.67,22.93,20.529,21.96,21.96,13180746,0,1
6/15/2021,18.56,20.43,18.52,19.9,19.9,4890193,0,1
6/14/2021,19.14,19.3,18.62,18.78,18.78,1740689,0,1
6/11/2021,19.72,19.96,19.11,19.2,19.2,1659792,0,1
6/10/2021,20.11,20.2499,19.12,19.75,19.75,2064513,0,1
6/9/2021,19.91,20.34,19.27,20.24,20.24,1746387,0,1
6/8/2021,20,20.16,18.75,19.75,19.75,1899369,0,1
6/7/2021,20.84,20.93,19.44,20.02,20.02,2565387,0,1
6/4/2021,20.76,20.8811,19.9,20.64,20.64,2727322,0,1
6/3/2021,20.3,21.23,20,20.47,20.47,2783524,0,1
6/2/2021,19.61,20.32,19.25,20.25,20.25,2507754,0,1
6/1/2021,19.32,20.0001,19.32,19.49,19.49,1747670,0,1
5/28/2021,20,20.21,19.1,19.19,19.19,2432512,0,1
5/27/2021,19.61,20.07,18.8301,19.96,19.96,3069187,0,1
5/26/2021,19.44,20.42,19.0401,19.44,19.44,3057948,0,1
5/25/2021,18.76,19.38,18.56,19.29,19.29,1928897,0,1
5/24/2021,18.96,19.3,18.57,18.63,18.63,1373858,0,1
5/21/2021,19.55,19.55,18.72,18.94,18.94,1453000,0,1
5/20/2021,18.64,19.46,18.4,18.81,18.81,2047191,0,1
5/19/2021,17.6,18.68,17.59,18.42,18.42,1763346,0,1
5/18/2021,18.45,18.75,17.9,18.06,18.06,1352462,0,1
5/17/2021,18,18.72,17.685,18.44,18.44,1911811,0,1
5/14/2021,17.37,18.9151,17.37,18.29,18.29,1881843,0,1
5/13/2021,18.25,19.2,16.76,17.34,17.34,2434680,0,1
5/12/2021,18.57,19.26,18.25,18.54,18.54,1827673,0,1
5/11/2021,18.04,19.25,17.85,19,19,2260207,0,1
5/10/2021,18.37,19.42,17.8,19.28,19.28,2507722,0,1
