timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
8/19/2021,25.26,25.678,24.11,24.25,24.25,11139510,0,1
8/18/2021,25.19,25.98,24.62,25.25,25.25,11752392,0,1
8/17/2021,25.02,25.67,24.55,25.24,25.24,11582975,0,1
8/16/2021,25.59,26.58,25.22,25.33,25.33,17866180,0,1
8/13/2021,25.23,26.295,25.05,25.37,25.37,21268259,0,1
8/12/2021,26.79,27.425,25.51,25.94,25.94,22996738,0,1
8/11/2021,29.85,30,26.5,27.36,27.36,38907080,0,1
8/10/2021,34.75,34.8,31,31.33,31.33,27157410,0,1
8/9/2021,33,35.54,32.84,35.21,35.21,18125934,0,1
8/6/2021,31.79,35.6184,31.43,33.37,33.37,38723357,0,1
8/5/2021,31,32.16,30.6,31.53,31.53,13663672,0,1
8/4/2021,31.32,32.62,30.51,30.78,30.78,11296888,0,1
8/3/2021,31.44,31.75,29.84,31.4,31.4,11706323,0,1
8/2/2021,29.82,32.8,29.45,31.87,31.87,15638529,0,1
7/30/2021,30.82,31.24,29.58,29.99,29.99,9282971,0,1
7/29/2021,31.16,32.01,30.47,30.78,30.78,9860959,0,1
7/28/2021,30.47,31.7483,30.15,31.19,31.19,12894120,0,1
7/27/2021,30.37,30.98,28.49,30.25,30.25,13380768,0,1
7/26/2021,29.58,31.15,29.19,30.62,30.62,15401000,0,1
7/23/2021,30.5,31.17,28.86,29.58,29.58,19844922,0,1
7/22/2021,33.13,33.69,30.63,30.82,30.82,22501946,0,1
7/21/2021,31.26,33.9,31.13,33.37,33.37,29571708,0,1
7/20/2021,31.09,32.37,29.54,32.03,32.03,43650170,0,1
7/19/2021,29.45,32.97,28.63,32.4,32.4,69866801,0,1
7/16/2021,32.54,33.3,30.07,30.2,30.2,48790657,0,1
7/15/2021,33.03,34.4395,31.32,31.74,31.74,63432245,0,1
7/14/2021,37.27,37.97,32.81,33.07,33.07,85253341,0,1
7/13/2021,40.34,41.56,37.51,37.76,37.76,81501169,0,1
7/12/2021,49.55,50.75,39.81,40.69,40.69,136485546,0,1
7/9/2021,50.94,52.63,48.46,49.2,49.2,62594485,0,1
7/8/2021,43.83,52.76,43.05,52.69,52.69,87460537,0,1
7/7/2021,46.43,46.76,43.02,44.92,44.92,32690053,0,1
7/6/2021,45.15,49.39,44.211,46.31,46.31,67327732,0,1
7/2/2021,53.23,54.4,44.04,44.94,44.94,135686521,0,1
7/1/2021,46,46.43,43.19,43.19,43.19,33951266,0,1
6/30/2021,44.42,47.9805,43.0805,46,46,64211561,0,1
6/29/2021,52.3,53.6,45.97,47.02,47.02,74308523,0,1
6/28/2021,57.15,57.5095,52.48,54.84,54.84,109574547,0,1
6/25/2021,47.81,57.2899,45.87,55.91,55.91,261349701,0,1
6/24/2021,41.1,41.58,39.26,40.26,40.26,13388243,0,1
6/23/2021,38.96,41.65,38.751,40.82,40.82,20805780,0,1
6/22/2021,35.82,39.8,35.62,39.42,39.42,28072733,0,1
6/21/2021,36.27,36.7,34.83,36.02,36.02,10825129,0,1
6/18/2021,37.31,37.54,35.95,36.8,36.8,10636965,0,1
6/17/2021,35.12,37.52,35.1,37.32,37.32,16351668,0,1
6/16/2021,34.6,36.155,34.21,35.37,35.37,12646016,0,1
6/15/2021,36.45,36.7798,34.64,34.87,34.87,11827025,0,1
6/14/2021,35.27,37.6899,34.7,36.49,36.49,16543168,0,1
6/11/2021,35.08,36.09,33.85,35.1,35.1,13931801,0,1
6/10/2021,35.74,37.88,34.92,35.41,35.41,22565552,0,1
6/9/2021,38.19,38.65,34.87,35.16,35.16,22543213,0,1
6/8/2021,35.28,38.22,35.05,37.49,37.49,34194897,0,1
6/7/2021,31.45,34.79,30.96,34.69,34.69,29046982,0,1
6/4/2021,30.9,32.16,29.93,31.38,31.38,17823793,0,1
6/3/2021,32.21,33.7,30.7,31.01,31.01,30748460,0,1
6/2/2021,28.59,32.09,28.41,31.13,31.13,29735166,0,1
6/1/2021,30.05,30.61,28.12,28.88,28.88,33144200,0,1
5/28/2021,31.27,35.04,30.73,31.23,31.23,53988461,0,1
5/27/2021,27.4,32.07,26.6,31.09,31.09,48704151,0,1
5/26/2021,25.85,27.75,25.6,27,27,38697266,0,1
5/25/2021,25.37,26.34,24.7,25.59,25.59,42375725,0,1
5/24/2021,25.31,27.7173,23.52,26.89,26.89,131070690,0,1
5/21/2021,20.37,21.75,19.68,21.07,21.07,51030698,0,1
5/20/2021,20.62,21.6299,18.7,19.81,19.81,93183001,0,1
5/19/2021,16.44,17.27,15.86,17.27,17.27,11444485,0,1
5/18/2021,16.73,17.91,16.331,17.25,17.25,12524183,0,1
5/17/2021,16.11,16.93,15.79,16.64,16.64,12113324,0,1
5/14/2021,15.68,16.52,15.53,16.18,16.18,11338814,0,1
5/13/2021,16.24,16.94,15.05,15.5,15.5,13991069,0,1
5/12/2021,17.3,17.72,15.9108,16.08,16.08,18396418,0,1
5/11/2021,14.53,18.2,14.27,18.12,18.12,35233996,0,1
5/10/2021,19.58,19.59,17.85,17.95,17.95,17386986,0,1
