timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
7/20/2021,7.08,7.15,6.8176,7.02,7.02,50531,0,1
7/19/2021,7,7.15,6.84,7.15,7.15,41239,0,1
7/16/2021,7.15,7.25,7,7.04,7.04,48145,0,1
7/15/2021,7.21,7.21,7.01,7.1,7.1,23642,0,1
7/14/2021,7.28,7.28,7,7.15,7.15,15522,0,1
7/13/2021,7.31,7.4,7.07,7.25,7.25,43320,0,1
7/12/2021,7.24,7.38,7.06,7.35,7.35,27519,0,1
7/9/2021,7.19,7.3999,7.04,7.26,7.26,29030,0,1
7/8/2021,6.9,7.365,6.9,7.17,7.17,26944,0,1
7/7/2021,7.39,7.4,6.93,7.02,7.02,50902,0,1
7/6/2021,7.32,7.4,7.14,7.33,7.33,34975,0,1
7/2/2021,7.35,7.4,7.05,7.32,7.32,23942,0,1
7/1/2021,7.4899,7.4899,7.0001,7.25,7.25,46776,0,1
6/30/2021,7.6,7.62,7.26,7.5,7.5,26158,0,1
6/29/2021,7.38,7.75,7.33,7.6,7.6,54811,0,1
6/28/2021,7.17,7.6,7.04,7.37,7.37,32331,0,1
6/25/2021,7.5,7.55,7.02,7.15,7.15,55968,0,1
6/24/2021,7.04,7.54,6.92,7.5,7.5,66046,0,1
6/23/2021,7.01,7.1297,6.8501,7.02,7.02,102432,0,1
6/22/2021,7.5,7.5,6.2816,6.93,6.93,382515,0,1
6/21/2021,8.155,8.155,7.54,7.65,7.65,114900,0,1
6/18/2021,8.32,8.49,8.01,8.13,8.13,347242,0,1
6/17/2021,8.58,8.58,8.32,8.4,8.4,96877,0,1
6/16/2021,8.14,8.6,8.0522,8.49,8.49,120262,0,1
6/15/2021,8.37,8.725,8.13,8.15,8.15,100494,0,1
6/14/2021,8.04,9.8201,8,8.37,8.37,666919,0,1
6/11/2021,8.05,8.05,7.7,7.94,7.94,59015,0,1
6/10/2021,7.95,8.1738,7.8,8,8,66550,0,1
6/9/2021,7.95,8.1,7.73,7.94,7.94,51538,0,1
6/8/2021,7.99,8.08,7.82,7.94,7.94,52918,0,1
6/7/2021,7.75,7.9,7.6209,7.87,7.87,31830,0,1
6/4/2021,7.91,8.14,7.67,7.73,7.73,84159,0,1
6/3/2021,7.75,8.07,7.58,7.85,7.85,55433,0,1
6/2/2021,7.9,8,7.655,7.89,7.89,60556,0,1
6/1/2021,8,8.0996,7.8142,8,8,52198,0,1
5/28/2021,7.76,8,7.76,7.98,7.98,23845,0,1
5/27/2021,8,8.0877,7.73,7.85,7.85,42726,0,1
